date,tonnes,rainfall_mm,equipment_downtime_hours,is_holiday
2021-08-21,488.3,4.4,0.0,0
2021-08-22,217.6,7.4,8.0,1
2021-08-23,302.8,4.8,8.0,0
2021-08-24,406.2,5.6,8.0,0
2021-08-25,635.0,3.1,0.0,0
2021-08-26,660.9,1.0,0.0,0
2021-08-27,741.3,0.1,0.0,0
2021-08-28,681.6,8.8,0.0,0
2021-08-29,342.0,20.5,0.0,1
2021-08-30,652.5,15.8,0.0,0
2021-08-31,577.8,6.8,0.0,0
2021-09-01,643.5,6.9,0.0,0
2021-09-02,599.6,4.0,0.0,0
2021-09-03,565.7,12.9,0.0,0
2021-09-04,553.9,8.8,0.0,0
2021-09-05,352.4,7.4,0.0,1
2021-09-06,604.4,22.7,0.0,0
2021-09-07,631.1,8.5,0.0,0
2021-09-08,622.4,7.6,0.0,0
2021-09-09,523.9,43.2,0.0,0
2021-09-10,540.2,32.6,0.0,0
2021-09-11,555.5,12.0,0.0,0
2021-09-12,283.1,18.7,0.0,1
2021-09-13,510.1,17.9,0.0,0
2021-09-14,408.0,24.4,0.0,0
2021-09-15,385.3,69.8,0.0,0
2021-09-16,439.6,14.7,0.0,0
2021-09-17,264.9,3.0,8.0,0
2021-09-18,474.6,1.3,0.0,0
2021-09-19,291.8,1.0,0.0,1
2021-09-20,519.8,15.6,0.0,0
2021-09-21,492.8,4.0,0.0,0
2021-09-22,581.0,1.6,0.0,0
2021-09-23,761.8,3.1,0.0,0
2021-09-24,588.5,3.7,0.0,0
2021-09-25,751.6,2.5,0.0,0
2021-09-26,358.9,8.2,0.0,1
2021-09-27,748.4,3.7,0.0,0
2021-09-28,696.8,4.5,0.0,0
2021-09-29,704.6,1.5,0.0,0
2021-09-30,708.3,3.3,0.0,0
2021-10-01,689.4,0.3,0.0,0
2021-10-02,603.6,0.0,0.0,0
2021-10-03,352.3,4.4,0.0,1
2021-10-04,726.2,0.0,0.0,0
2021-10-05,649.4,4.2,0.0,0
2021-10-06,692.6,5.8,0.0,0
2021-10-07,703.9,1.7,0.0,0
2021-10-08,717.1,0.2,0.0,0
2021-10-09,713.6,0.0,0.0,0
2021-10-10,359.8,0.0,0.0,1
2021-10-11,678.1,0.0,0.0,0
2021-10-12,736.0,0.0,0.0,0
2021-10-13,746.1,0.0,0.0,0
2021-10-14,733.5,0.0,0.0,0
2021-10-15,732.6,0.3,0.0,0
2021-10-16,695.6,2.7,0.0,0
2021-10-17,410.4,13.6,0.0,1
2021-10-18,667.8,12.9,0.0,0
2021-10-19,697.5,0.3,0.0,0
2021-10-20,665.7,0.0,0.0,0
2021-10-21,677.4,0.0,0.0,0
2021-10-22,725.0,0.0,0.0,0
2021-10-23,684.1,0.0,0.0,0
2021-10-24,383.7,0.0,0.0,1
2021-10-25,820.5,0.0,0.0,0
2021-10-26,755.5,0.0,0.0,0
2021-10-27,687.3,0.0,0.0,0
2021-10-28,727.0,0.0,0.0,0
2021-10-29,618.1,0.0,0.0,0
2021-10-30,732.0,0.0,0.0,0
2021-10-31,395.4,0.0,0.0,1
2021-11-01,725.8,0.0,0.0,0
2021-11-02,779.2,0.0,0.0,0
2021-11-03,720.0,0.0,0.0,0
2021-11-04,628.1,0.1,0.0,0
2021-11-05,680.7,0.0,0.0,0
2021-11-06,739.9,0.0,0.0,0
2021-11-07,404.7,0.0,0.0,1
2021-11-08,805.2,0.0,0.0,0
2021-11-09,735.9,0.0,0.0,0
2021-11-10,750.3,0.0,0.0,0
2021-11-11,735.6,0.0,0.0,0
2021-11-12,710.2,0.7,0.0,0
2021-11-13,772.6,3.9,0.0,0
2021-11-14,402.6,2.2,0.0,1
2021-11-15,508.4,1.9,8.0,0
2021-11-16,496.2,0.0,8.0,0
2021-11-17,462.3,0.0,8.0,0
2021-11-18,486.6,0.0,8.0,0
2021-11-19,728.2,0.0,0.0,0
2021-11-20,752.9,0.0,0.0,0
2021-11-21,349.1,13.0,0.0,1
2021-11-22,685.6,0.7,0.0,0
2021-11-23,733.7,0.0,0.0,0
2021-11-24,712.5,0.0,0.0,0
2021-11-25,711.4,0.0,0.0,0
2021-11-26,677.2,0.0,0.0,0
2021-11-27,733.5,0.0,0.0,0
2021-11-28,367.7,0.0,0.0,1
2021-11-29,678.8,0.0,0.0,0
2021-11-30,760.5,0.0,0.0,0
2021-12-01,721.7,0.0,0.0,0
2021-12-02,766.2,0.0,0.0,0
2021-12-03,750.4,0.0,0.0,0
2021-12-04,722.3,0.0,0.0,0
2021-12-05,376.3,0.0,0.0,1
2021-12-06,791.8,0.0,0.0,0
2021-12-07,787.9,0.0,0.0,0
2021-12-08,699.7,0.0,0.0,0
2021-12-09,761.0,0.0,0.0,0
2021-12-10,741.1,0.0,0.0,0
2021-12-11,775.1,0.0,0.0,0
2021-12-12,413.7,0.0,0.0,1
2021-12-13,730.8,0.0,0.0,0
2021-12-14,689.1,0.0,0.0,0
2021-12-15,749.9,0.0,0.0,0
2021-12-16,759.4,0.0,0.0,0
2021-12-17,739.7,0.0,0.0,0
2021-12-18,745.2,0.0,0.0,0
2021-12-19,402.1,0.0,0.0,1
2021-12-20,732.8,0.0,0.0,0
2021-12-21,809.1,0.0,0.0,0
2021-12-22,761.8,0.0,0.0,0
2021-12-23,732.2,0.0,0.0,0
2021-12-24,690.2,0.0,0.0,0
2021-12-25,751.2,0.0,0.0,0
2021-12-26,417.9,0.0,0.0,1
2021-12-27,727.9,0.0,0.0,0
2021-12-28,680.9,25.9,0.0,0
2021-12-29,610.8,7.2,0.0,0
2021-12-30,664.2,0.0,0.0,0
2021-12-31,710.6,0.0,0.0,0
2022-01-01,755.5,0.0,0.0,0
2022-01-02,376.7,0.0,0.0,1
2022-01-03,717.5,0.0,0.0,0
2022-01-04,769.7,0.0,0.0,0
2022-01-05,748.1,0.0,0.0,0
2022-01-06,791.4,0.0,0.0,0
2022-01-07,788.3,0.0,0.0,0
2022-01-08,794.8,0.0,0.0,0
2022-01-09,447.5,3.8,0.0,1
2022-01-10,836.7,1.2,0.0,0
2022-01-11,481.5,2.5,8.0,0
2022-01-12,526.8,0.7,8.0,0
2022-01-13,497.1,0.0,8.0,0
2022-01-14,707.2,3.9,0.0,0
2022-01-15,817.5,0.0,0.0,0
2022-01-16,381.3,0.0,0.0,1
2022-01-17,482.7,0.0,8.0,0
2022-01-18,518.4,0.0,8.0,0
2022-01-19,485.4,0.0,8.0,0
2022-01-20,554.8,0.0,8.0,0
2022-01-21,502.0,0.0,8.0,0
2022-01-22,518.6,0.0,8.0,0
2022-01-23,278.3,1.5,8.0,1
2022-01-24,510.9,0.0,8.0,0
2022-01-25,464.0,0.0,8.0,0
2022-01-26,561.6,0.0,8.0,0
2022-01-27,521.7,0.0,8.0,0
2022-01-28,755.0,0.0,0.0,0
2022-01-29,720.5,0.0,0.0,0
2022-01-30,378.1,0.0,0.0,1
2022-01-31,737.7,0.0,0.0,0
2022-02-01,825.5,0.0,0.0,0
2022-02-02,799.5,0.0,0.0,0
2022-02-03,804.1,0.9,0.0,0
2022-02-04,775.7,0.0,0.0,0
2022-02-05,744.0,0.0,0.0,0
2022-02-06,432.6,0.0,0.0,1
2022-02-07,729.7,0.0,0.0,0
2022-02-08,744.8,0.0,0.0,0
2022-02-09,719.5,2.4,0.0,0
2022-02-10,700.8,0.0,0.0,0
2022-02-11,795.7,0.0,0.0,0
2022-02-12,727.2,0.0,0.0,0
2022-02-13,453.0,0.0,0.0,1
2022-02-14,838.1,0.0,0.0,0
2022-02-15,790.0,0.0,0.0,0
2022-02-16,785.4,0.0,0.0,0
2022-02-17,799.6,0.0,0.0,0
2022-02-18,733.8,0.0,0.0,0
2022-02-19,819.1,0.3,0.0,0
2022-02-20,396.0,0.1,0.0,1
2022-02-21,810.3,0.0,0.0,0
2022-02-22,789.5,0.0,0.0,0
2022-02-23,772.8,0.0,0.0,0
2022-02-24,737.6,0.6,0.0,0
2022-02-25,742.4,0.0,0.0,0
2022-02-26,736.7,0.4,0.0,0
2022-02-27,414.3,0.0,0.0,1
2022-02-28,734.7,0.0,0.0,0
2022-03-01,778.0,0.0,0.0,0
2022-03-02,750.4,0.0,0.0,0
2022-03-03,725.9,0.0,0.0,0
2022-03-04,825.4,0.0,0.0,0
2022-03-05,766.6,0.0,0.0,0
2022-03-06,382.0,0.0,0.0,1
2022-03-07,537.0,0.0,8.0,0
2022-03-08,537.2,0.0,8.0,0
2022-03-09,887.9,0.0,0.0,0
2022-03-10,733.6,0.0,0.0,0
2022-03-11,733.6,0.0,0.0,0
2022-03-12,793.0,0.0,0.0,0
2022-03-13,445.3,0.0,0.0,1
2022-03-14,711.7,0.0,0.0,0
2022-03-15,724.1,0.0,0.0,0
2022-03-16,798.6,0.0,0.0,0
2022-03-17,747.6,0.0,0.0,0
2022-03-18,790.7,0.0,0.0,0
2022-03-19,776.2,0.0,0.0,0
2022-03-20,443.5,0.4,0.0,1
2022-03-21,709.4,0.0,0.0,0
2022-03-22,829.6,0.0,0.0,0
2022-03-23,788.5,0.0,0.0,0
2022-03-24,711.8,0.0,0.0,0
2022-03-25,714.5,0.0,0.0,0
2022-03-26,709.8,0.0,0.0,0
2022-03-27,462.7,0.0,0.0,1
2022-03-28,782.6,0.0,0.0,0
2022-03-29,753.4,0.0,0.0,0
2022-03-30,824.7,0.0,0.0,0
2022-03-31,810.8,0.0,0.0,0
2022-04-01,762.8,0.0,0.0,0
2022-04-02,750.4,0.0,0.0,0
2022-04-03,404.6,0.0,0.0,1
2022-04-04,678.5,0.0,0.0,0
2022-04-05,708.7,0.0,0.0,0
2022-04-06,742.7,0.0,0.0,0
2022-04-07,735.1,0.0,0.0,0
2022-04-08,625.2,0.0,0.0,0
2022-04-09,745.9,0.0,0.0,0
2022-04-10,418.3,0.0,0.0,1
2022-04-11,710.1,0.0,0.0,0
2022-04-12,758.1,0.0,0.0,0
2022-04-13,677.1,0.0,0.0,0
2022-04-14,711.1,0.0,0.0,0
2022-04-15,812.7,0.0,0.0,0
2022-04-16,680.3,0.0,0.0,0
2022-04-17,433.7,0.0,0.0,1
2022-04-18,713.1,0.0,0.0,0
2022-04-19,729.8,0.0,0.0,0
2022-04-20,759.2,0.0,0.0,0
2022-04-21,808.3,0.0,0.0,0
2022-04-22,814.2,0.0,0.0,0
2022-04-23,630.5,0.0,0.0,0
2022-04-24,415.9,0.0,0.0,1
2022-04-25,666.6,0.0,0.0,0
2022-04-26,755.2,0.0,0.0,0
2022-04-27,728.7,0.0,0.0,0
2022-04-28,767.6,0.0,0.0,0
2022-04-29,821.8,0.0,0.0,0
2022-04-30,704.4,0.0,0.0,0
2022-05-01,432.6,0.0,0.0,1
2022-05-02,692.4,0.0,0.0,0
2022-05-03,758.1,0.0,0.0,0
2022-05-04,782.2,0.0,0.0,0
2022-05-05,761.3,0.0,0.0,0
2022-05-06,741.2,0.0,0.0,0
2022-05-07,752.5,0.0,0.0,0
2022-05-08,407.8,0.0,0.0,1
2022-05-09,774.4,0.0,0.0,0
2022-05-10,787.4,0.0,0.0,0
2022-05-11,805.2,0.0,0.0,0
2022-05-12,710.5,0.0,0.0,0
2022-05-13,743.8,0.0,0.0,0
2022-05-14,688.5,0.0,0.0,0
2022-05-15,386.8,0.0,0.0,1
2022-05-16,758.7,0.0,0.0,0
2022-05-17,752.0,0.0,0.0,0
2022-05-18,719.3,0.0,0.0,0
2022-05-19,790.9,0.0,0.0,0
2022-05-20,769.5,0.0,0.0,0
2022-05-21,820.5,0.0,0.0,0
2022-05-22,434.8,0.0,0.0,1
2022-05-23,722.3,0.0,0.0,0
2022-05-24,751.3,7.2,0.0,0
2022-05-25,741.2,0.0,0.0,0
2022-05-26,778.4,0.1,0.0,0
2022-05-27,673.4,0.0,0.0,0
2022-05-28,752.4,0.0,0.0,0
2022-05-29,418.0,0.0,0.0,1
2022-05-30,679.6,0.5,0.0,0
2022-05-31,647.4,0.0,0.0,0
2022-06-01,783.8,0.0,0.0,0
2022-06-02,746.1,0.0,0.0,0
2022-06-03,707.9,0.0,0.0,0
2022-06-04,737.7,0.0,0.0,0
2022-06-05,422.4,0.0,0.0,1
2022-06-06,497.1,0.0,8.0,0
2022-06-07,476.3,0.0,8.0,0
2022-06-08,878.0,0.0,0.0,0
2022-06-09,761.3,0.0,0.0,0
2022-06-10,753.1,0.0,0.0,0
2022-06-11,725.7,1.0,0.0,0
2022-06-12,411.3,0.8,0.0,1
2022-06-13,718.4,0.2,0.0,0
2022-06-14,681.6,0.2,0.0,0
2022-06-15,722.9,5.1,0.0,0
2022-06-16,765.6,3.5,0.0,0
2022-06-17,452.3,7.7,8.0,0
2022-06-18,424.0,21.3,8.0,0
2022-06-19,234.3,29.0,8.0,1
2022-06-20,590.8,18.6,0.0,0
2022-06-21,525.4,3.0,0.0,0
2022-06-22,384.6,8.6,8.0,0
2022-06-23,311.8,19.1,8.0,0
2022-06-24,406.2,1.3,8.0,0
2022-06-25,614.6,2.6,0.0,0
2022-06-26,363.9,22.2,0.0,1
2022-06-27,585.8,1.2,0.0,0
2022-06-28,667.3,3.5,0.0,0
2022-06-29,614.2,13.2,0.0,0
2022-06-30,610.6,21.5,0.0,0
2022-07-01,587.9,12.9,0.0,0
2022-07-02,547.2,12.3,0.0,0
2022-07-03,284.3,23.9,0.0,1
2022-07-04,550.8,40.3,0.0,0
2022-07-05,505.1,20.1,0.0,0
2022-07-06,427.3,39.1,0.0,0
2022-07-07,475.5,24.3,0.0,0
2022-07-08,430.2,9.1,0.0,0
2022-07-09,408.7,35.7,0.0,0
2022-07-10,217.9,18.6,0.0,1
2022-07-11,431.2,24.5,0.0,0
2022-07-12,429.3,37.6,0.0,0
2022-07-13,468.8,12.4,0.0,0
2022-07-14,397.0,23.0,0.0,0
2022-07-15,416.5,12.7,0.0,0
2022-07-16,455.2,21.5,0.0,0
2022-07-17,222.6,52.9,0.0,1
2022-07-18,445.5,10.5,0.0,0
2022-07-19,500.7,5.6,0.0,0
2022-07-20,485.0,13.6,0.0,0
2022-07-21,485.3,23.8,0.0,0
2022-07-22,493.9,12.2,0.0,0
2022-07-23,477.7,27.2,0.0,0
2022-07-24,295.7,25.2,0.0,1
2022-07-25,445.4,15.6,0.0,0
2022-07-26,485.0,10.2,0.0,0
2022-07-27,566.5,9.1,0.0,0
2022-07-28,554.9,12.6,0.0,0
2022-07-29,531.1,5.9,0.0,0
2022-07-30,596.8,3.8,0.0,0
2022-07-31,341.6,5.9,0.0,1
2022-08-01,561.7,4.2,0.0,0
2022-08-02,621.9,2.7,0.0,0
2022-08-03,694.5,13.1,0.0,0
2022-08-04,612.0,1.9,0.0,0
2022-08-05,737.7,5.5,0.0,0
2022-08-06,694.2,31.7,0.0,0
2022-08-07,347.4,13.4,0.0,1
2022-08-08,609.2,6.8,0.0,0
2022-08-09,482.4,61.6,0.0,0
2022-08-10,447.7,51.6,0.0,0
2022-08-11,413.2,26.6,0.0,0
2022-08-12,381.7,10.9,0.0,0
2022-08-13,397.6,34.9,0.0,0
2022-08-14,209.0,33.0,0.0,1
2022-08-15,413.6,47.0,0.0,0
2022-08-16,375.2,3.9,0.0,0
2022-08-17,440.5,1.2,0.0,0
2022-08-18,501.2,1.0,0.0,0
2022-08-19,553.4,3.2,0.0,0
2022-08-20,503.8,35.2,0.0,0
2022-08-21,279.5,48.2,0.0,1
2022-08-22,532.7,17.1,0.0,0
2022-08-23,589.3,1.1,0.0,0
2022-08-24,561.8,0.4,0.0,0
2022-08-25,550.0,1.8,0.0,0
2022-08-26,521.3,0.6,0.0,0
2022-08-27,536.4,6.3,0.0,0
2022-08-28,381.2,6.1,0.0,1
2022-08-29,650.5,8.9,0.0,0
2022-08-30,657.3,9.3,0.0,0
2022-08-31,644.7,8.1,0.0,0
2022-09-01,631.2,10.2,0.0,0
2022-09-02,667.7,1.1,0.0,0
2022-09-03,606.0,3.7,0.0,0
2022-09-04,343.2,8.3,0.0,1
2022-09-05,637.9,9.1,0.0,0
2022-09-06,669.9,11.3,0.0,0
2022-09-07,584.7,26.0,0.0,0
2022-09-08,645.7,10.1,0.0,0
2022-09-09,570.5,0.9,0.0,0
2022-09-10,639.7,2.7,0.0,0
2022-09-11,360.1,18.1,0.0,1
2022-09-12,519.9,29.2,0.0,0
2022-09-13,527.5,39.2,0.0,0
2022-09-14,504.0,29.5,0.0,0
2022-09-15,464.1,13.6,0.0,0
2022-09-16,453.5,14.5,0.0,0
2022-09-17,484.7,4.0,0.0,0
2022-09-18,285.3,0.1,0.0,1
2022-09-19,510.3,0.7,0.0,0
2022-09-20,592.4,16.2,0.0,0
2022-09-21,617.0,11.4,0.0,0
2022-09-22,653.7,10.6,0.0,0
2022-09-23,669.7,6.1,0.0,0
2022-09-24,661.4,7.6,0.0,0
2022-09-25,368.9,2.2,0.0,1
2022-09-26,579.6,2.5,0.0,0
2022-09-27,588.2,9.9,0.0,0
2022-09-28,626.6,6.1,0.0,0
2022-09-29,738.0,0.1,0.0,0
2022-09-30,680.3,0.1,0.0,0
2022-10-01,707.6,0.0,0.0,0
2022-10-02,349.5,0.0,0.0,1
2022-10-03,701.3,0.0,0.0,0
2022-10-04,681.2,21.1,0.0,0
2022-10-05,739.0,15.3,0.0,0
2022-10-06,390.4,9.0,8.0,0
2022-10-07,584.3,7.5,0.0,0
2022-10-08,638.0,4.4,0.0,0
2022-10-09,380.2,0.4,0.0,1
2022-10-10,674.0,4.5,0.0,0
2022-10-11,603.2,22.6,0.0,0
2022-10-12,547.8,22.7,0.0,0
2022-10-13,612.1,9.0,0.0,0
2022-10-14,591.5,0.7,0.0,0
2022-10-15,586.5,0.0,0.0,0
2022-10-16,359.0,1.2,0.0,1
2022-10-17,665.6,10.0,0.0,0
2022-10-18,669.9,10.7,0.0,0
2022-10-19,687.0,0.1,0.0,0
2022-10-20,767.5,0.0,0.0,0
2022-10-21,670.4,0.0,0.0,0
2022-10-22,696.9,0.0,0.0,0
2022-10-23,382.0,0.0,0.0,1
2022-10-24,732.2,0.0,0.0,0
2022-10-25,753.7,0.0,0.0,0
2022-10-26,789.7,0.0,0.0,0
2022-10-27,829.1,0.0,0.0,0
2022-10-28,796.7,0.0,0.0,0
2022-10-29,757.7,0.0,0.0,0
2022-10-30,414.2,0.0,0.0,1
2022-10-31,776.1,0.0,0.0,0
2022-11-01,810.3,0.0,0.0,0
2022-11-02,718.3,0.0,0.0,0
2022-11-03,513.6,0.0,8.0,0
2022-11-04,468.8,0.0,8.0,0
2022-11-05,530.4,0.0,8.0,0
2022-11-06,282.9,0.0,8.0,1
2022-11-07,530.4,0.0,8.0,0
2022-11-08,488.7,0.0,8.0,0
2022-11-09,678.0,0.0,0.0,0
2022-11-10,767.1,0.0,0.0,0
2022-11-11,774.9,0.0,0.0,0
2022-11-12,768.7,0.0,0.0,0
2022-11-13,425.5,0.0,0.0,1
2022-11-14,725.7,0.0,0.0,0
2022-11-15,747.0,0.0,0.0,0
2022-11-16,700.9,0.0,0.0,0
2022-11-17,714.3,0.0,0.0,0
2022-11-18,796.2,0.0,0.0,0
2022-11-19,780.4,0.0,0.0,0
2022-11-20,424.2,0.0,0.0,1
2022-11-21,800.3,0.0,0.0,0
2022-11-22,672.9,0.0,0.0,0
2022-11-23,757.4,0.0,0.0,0
2022-11-24,796.2,0.0,0.0,0
2022-11-25,676.7,0.0,0.0,0
2022-11-26,695.9,0.0,0.0,0
2022-11-27,412.2,0.0,0.0,1
2022-11-28,764.8,0.0,0.0,0
2022-11-29,532.8,0.0,8.0,0
2022-11-30,483.7,0.0,8.0,0
2022-12-01,782.9,0.0,0.0,0
2022-12-02,683.6,0.0,0.0,0
2022-12-03,736.4,0.0,0.0,0
2022-12-04,362.4,0.0,0.0,1
2022-12-05,774.5,0.0,0.0,0
2022-12-06,755.5,0.0,0.0,0
2022-12-07,702.0,0.0,0.0,0
2022-12-08,756.9,0.0,0.0,0
2022-12-09,687.1,0.0,0.0,0
2022-12-10,468.2,0.0,8.0,0
2022-12-11,286.4,0.0,8.0,1
2022-12-12,733.5,4.5,0.0,0
2022-12-13,648.9,0.1,0.0,0
2022-12-14,734.9,0.0,0.0,0
2022-12-15,735.9,0.0,0.0,0
2022-12-16,720.6,0.0,0.0,0
2022-12-17,775.5,0.0,0.0,0
2022-12-18,408.0,0.0,0.0,1
2022-12-19,799.5,0.0,0.0,0
2022-12-20,730.8,0.0,0.0,0
2022-12-21,782.7,0.0,0.0,0
2022-12-22,714.7,0.0,0.0,0
2022-12-23,674.2,0.0,0.0,0
2022-12-24,812.7,0.0,0.0,0
2022-12-25,409.3,0.0,0.0,1
2022-12-26,822.0,0.0,0.0,0
2022-12-27,716.9,0.0,0.0,0
2022-12-28,819.6,0.0,0.0,0
2022-12-29,658.8,0.0,0.0,0
2022-12-30,748.8,0.0,0.0,0
2022-12-31,458.1,0.0,8.0,0
2023-01-01,266.9,0.0,8.0,1
2023-01-02,776.0,0.0,0.0,0
2023-01-03,772.0,0.0,0.0,0
2023-01-04,745.3,0.0,0.0,0
2023-01-05,781.2,0.0,0.0,0
2023-01-06,832.3,0.0,0.0,0
2023-01-07,781.9,0.0,0.0,0
2023-01-08,449.9,0.0,0.0,1
2023-01-09,733.9,0.0,0.0,0
2023-01-10,690.2,0.0,0.0,0
2023-01-11,718.8,0.0,0.0,0
2023-01-12,785.0,0.0,0.0,0
2023-01-13,728.8,0.0,0.0,0
2023-01-14,776.9,0.0,0.0,0
2023-01-15,409.3,0.0,0.0,1
2023-01-16,753.5,0.0,0.0,0
2023-01-17,769.4,0.0,0.0,0
2023-01-18,811.9,0.0,0.0,0
2023-01-19,843.7,0.0,0.0,0
2023-01-20,787.3,0.0,0.0,0
2023-01-21,810.1,0.0,0.0,0
2023-01-22,380.6,0.0,0.0,1
2023-01-23,788.6,0.0,0.0,0
2023-01-24,767.7,0.0,0.0,0
2023-01-25,792.4,0.0,0.0,0
2023-01-26,790.1,0.0,0.0,0
2023-01-27,768.4,0.0,0.0,0
2023-01-28,689.8,0.0,0.0,0
2023-01-29,419.8,0.0,0.0,1
2023-01-30,829.1,1.5,0.0,0
2023-01-31,740.0,0.0,0.0,0
2023-02-01,736.4,0.0,0.0,0
2023-02-02,750.8,0.0,0.0,0
2023-02-03,735.9,0.0,0.0,0
2023-02-04,739.7,0.0,0.0,0
2023-02-05,456.8,0.0,0.0,1
2023-02-06,780.0,0.0,0.0,0
2023-02-07,873.7,0.0,0.0,0
2023-02-08,765.4,0.0,0.0,0
2023-02-09,723.4,0.0,0.0,0
2023-02-10,746.4,0.0,0.0,0
2023-02-11,822.1,0.0,0.0,0
2023-02-12,409.2,0.0,0.0,1
2023-02-13,814.6,0.0,0.0,0
2023-02-14,832.5,0.0,0.0,0
2023-02-15,769.6,0.0,0.0,0
2023-02-16,736.8,0.0,0.0,0
2023-02-17,721.8,0.0,0.0,0
2023-02-18,794.8,0.0,0.0,0
2023-02-19,412.8,0.0,0.0,1
2023-02-20,793.9,0.0,0.0,0
2023-02-21,756.9,0.0,0.0,0
2023-02-22,765.4,0.0,0.0,0
2023-02-23,843.2,0.0,0.0,0
2023-02-24,775.2,0.0,0.0,0
2023-02-25,726.4,0.0,0.0,0
2023-02-26,436.3,0.0,0.0,1
2023-02-27,811.6,0.0,0.0,0
2023-02-28,767.6,0.0,0.0,0
2023-03-01,808.6,0.0,0.0,0
2023-03-02,745.1,0.0,0.0,0
2023-03-03,799.1,0.0,0.0,0
2023-03-04,720.9,0.0,0.0,0
2023-03-05,447.5,0.0,0.0,1
2023-03-06,790.3,0.0,0.0,0
2023-03-07,806.7,0.3,0.0,0
2023-03-08,880.9,0.0,0.0,0
2023-03-09,779.4,0.0,0.0,0
2023-03-10,842.9,0.0,0.0,0
2023-03-11,720.4,0.0,0.0,0
2023-03-12,393.5,0.0,0.0,1
2023-03-13,750.7,0.0,0.0,0
2023-03-14,772.2,0.0,0.0,0
2023-03-15,840.6,0.0,0.0,0
2023-03-16,794.5,3.3,0.0,0
2023-03-17,776.2,0.0,0.0,0
2023-03-18,773.4,4.8,0.0,0
2023-03-19,438.6,5.6,0.0,1
2023-03-20,707.0,0.3,0.0,0
2023-03-21,474.0,0.4,8.0,0
2023-03-22,489.3,0.2,8.0,0
2023-03-23,537.4,0.0,8.0,0
2023-03-24,505.1,0.0,8.0,0
2023-03-25,514.9,0.0,8.0,0
2023-03-26,426.4,2.9,0.0,1
2023-03-27,816.2,0.0,0.0,0
2023-03-28,802.0,0.0,0.0,0
2023-03-29,714.3,0.0,0.0,0
2023-03-30,756.0,0.1,0.0,0
2023-03-31,788.3,0.2,0.0,0
2023-04-01,678.7,0.7,0.0,0
2023-04-02,437.1,0.0,0.0,1
2023-04-03,705.8,0.0,0.0,0
2023-04-04,781.6,0.0,0.0,0
2023-04-05,744.8,0.0,0.0,0
2023-04-06,729.3,0.0,0.0,0
2023-04-07,649.1,9.4,0.0,0
2023-04-08,787.9,0.1,0.0,0
2023-04-09,408.2,1.0,0.0,1
2023-04-10,731.8,0.0,0.0,0
2023-04-11,682.0,0.0,0.0,0
2023-04-12,792.2,0.0,0.0,0
2023-04-13,714.7,0.0,0.0,0
2023-04-14,721.9,0.0,0.0,0
2023-04-15,781.4,0.6,0.0,0
2023-04-16,408.5,0.0,0.0,1
2023-04-17,757.8,0.0,0.0,0
2023-04-18,651.2,0.0,0.0,0
2023-04-19,727.9,0.0,0.0,0
2023-04-20,668.7,0.0,0.0,0
2023-04-21,736.3,0.0,0.0,0
2023-04-22,725.2,0.3,0.0,0
2023-04-23,372.6,0.0,0.0,1
2023-04-24,804.1,0.2,0.0,0
2023-04-25,769.8,0.1,0.0,0
2023-04-26,720.9,0.2,0.0,0
2023-04-27,768.3,0.9,0.0,0
2023-04-28,697.6,2.8,0.0,0
2023-04-29,716.3,9.7,0.0,0
2023-04-30,358.2,23.5,0.0,1
2023-05-01,706.1,2.1,0.0,0
2023-05-02,761.5,5.2,0.0,0
2023-05-03,700.4,13.2,0.0,0
2023-05-04,608.3,0.8,0.0,0
2023-05-05,613.2,2.3,0.0,0
2023-05-06,622.9,0.0,0.0,0
2023-05-07,368.7,0.1,0.0,1
2023-05-08,660.4,0.5,0.0,0
2023-05-09,729.5,0.0,0.0,0
2023-05-10,770.4,0.0,0.0,0
2023-05-11,739.8,0.0,0.0,0
2023-05-12,725.3,0.0,0.0,0
2023-05-13,818.3,0.0,0.0,0
2023-05-14,397.9,0.0,0.0,1
2023-05-15,680.5,0.0,0.0,0
2023-05-16,687.6,0.0,0.0,0
2023-05-17,657.7,0.0,0.0,0
2023-05-18,785.5,0.0,0.0,0
2023-05-19,734.8,0.0,0.0,0
2023-05-20,710.0,0.0,0.0,0
2023-05-21,407.3,0.0,0.0,1
2023-05-22,742.4,0.0,0.0,0
2023-05-23,746.6,0.1,0.0,0
2023-05-24,793.0,0.0,0.0,0
2023-05-25,671.3,0.0,0.0,0
2023-05-26,713.5,0.0,0.0,0
2023-05-27,775.8,0.0,0.0,0
2023-05-28,421.4,1.5,0.0,1
2023-05-29,759.4,0.0,0.0,0
2023-05-30,730.4,0.0,0.0,0
2023-05-31,710.1,0.0,0.0,0
2023-06-01,754.8,0.0,0.0,0
2023-06-02,786.9,0.0,0.0,0
2023-06-03,709.3,0.0,0.0,0
2023-06-04,403.5,0.4,0.0,1
2023-06-05,732.2,0.0,0.0,0
2023-06-06,739.9,0.0,0.0,0
2023-06-07,653.2,0.0,0.0,0
2023-06-08,750.3,0.0,0.0,0
2023-06-09,718.5,0.0,0.0,0
2023-06-10,698.2,0.1,0.0,0
2023-06-11,383.5,0.0,0.0,1
2023-06-12,776.2,0.0,0.0,0
2023-06-13,728.5,0.8,0.0,0
2023-06-14,791.4,0.0,0.0,0
2023-06-15,730.1,0.4,0.0,0
2023-06-16,725.3,0.0,0.0,0
